image,subject,relation,object
image_62.jpg,Neuroinflammation,interacts_with,and
image_62.jpg,infection,interacts_with,Neuroinflammation
image_62.jpg,PD,interacts_with,PD
image_62.jpg,Neuroinflammation,interacts_with,Neuroinflammation
image_62.jpg,N,interacts_with,N
image_62.jpg,PD,decreases,SARS-CoV-2
image_62.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_62.jpg,and,interacts_with,and
image_62.jpg,infection,interacts_with,infection
image_62.jpg,PD,interacts_with,PD
image_62.jpg,infection,interacts_with,infection
image_62.jpg,&,interacts_with,N
image_62.jpg,&,interacts_with,&
image_62.jpg,Cytokine,interacts_with,Cytokine
image_62.jpg,Cytokine,interacts_with,storm
image_62.jpg,Cytokine,interacts_with,Cytokine
image_62.jpg,Exacerbation,interacts_with,of
image_62.jpg,and,interacts_with,PD
image_62.jpg,storm,interacts_with,storm
image_62.jpg,storm,interacts_with,storm
image_62.jpg,Cytokine,interacts_with,Cytokine
image_62.jpg,&,interacts_with,&
image_62.jpg,of,interacts_with,Cytokine
image_62.jpg,Cytokine,interacts_with,Cytokine
image_62.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_62.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_62.jpg,\,interacts_with,\
image_62.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_62.jpg,\,interacts_with,Phosphorylation
image_62.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_62.jpg,SARS-CoV-2,decreases,SARS-CoV-2
image_62.jpg,Pericyte,interacts_with,Pericyte
image_62.jpg,1,interacts_with,1
image_62.jpg,Phosphorylation,interacts_with,Phosphorylation
image_62.jpg,infection,decreases,SARS-CoV-2
image_62.jpg,of,interacts_with,of
image_62.jpg,AMPK,interacts_with,AMPK
image_62.jpg,Pericyte,interacts_with,Pericyte
image_62.jpg,Pericyte,interacts_with,Pericyte
image_62.jpg,Pericyte,interacts_with,Pericyte
image_62.jpg,NLPR3,interacts_with,NLPR3
image_62.jpg,NLPR3,interacts_with,|
image_62.jpg,NLPR3,interacts_with,NLPR3
image_62.jpg,SARS-CoV-2,decreases,Pericyte
image_62.jpg,Inflammasome,interacts_with,|
image_62.jpg,e,interacts_with,\
image_62.jpg,\,interacts_with,Inflammasome
image_62.jpg,Inflammasome,interacts_with,Inflammasome
image_62.jpg,\,interacts_with,\
image_62.jpg,lysis,interacts_with,lysis
image_62.jpg,Inflammasome,interacts_with,|
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,lysis,interacts_with,lysis
image_62.jpg,e,interacts_with,e
image_62.jpg,lysis,interacts_with,lysis
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,P2x7R
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,P2x7R
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,P2x7R,interacts_with,Ls
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,e,interacts_with,e
image_62.jpg,P2x7R,interacts_with,Ls
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,e,interacts_with,e
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,e,interacts_with,e
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,P2x7R,interacts_with,Antagonist
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,lysis,interacts_with,lysis
image_62.jpg,e,interacts_with,e
image_62.jpg,lysis,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,Ls,interacts_with,Ls
image_62.jpg,Antagonist,interacts_with,Antagonist
image_62.jpg,lysis,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,lysis,interacts_with,lysis
image_62.jpg,P2x7R,interacts_with,P2x7R
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,Cell,interacts_with,lysis
image_62.jpg,lysis,interacts_with,lysis
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,e,interacts_with,e
image_62.jpg,Cell,interacts_with,Cell
image_62.jpg,P2x7R,interacts_with,Ls
image_62.jpg,Antagonist,interacts_with,Antagonist
image_62.jpg,Therapeutic,interacts_with,Therapeutic
image_62.jpg,S,interacts_with,S
image_62.jpg,Neuron,interacts_with,Neuron
image_62.jpg,P2x7R,interacts_with,Neuron
image_62.jpg,e,interacts_with,\
image_88.jpg,Species,interacts_with,Species
image_88.jpg,Species,interacts_with,(ROS)
image_88.jpg,Microglia,interacts_with,GD
image_88.jpg,strees,interacts_with,strees
image_88.jpg,GD,interacts_with,GD
image_88.jpg,strees,interacts_with,strees
image_88.jpg,(MDD),interacts_with,(MDD)
image_88.jpg,GD,interacts_with,GD
image_88.jpg,Disorder,interacts_with,Disorder
image_88.jpg,acid,interacts_with,acid
image_88.jpg,GD,interacts_with,GD
image_88.jpg,Depressive,interacts_with,Depressive
image_88.jpg,Depressive,interacts_with,Disorder
image_88.jpg,Depressive,interacts_with,Disorder
image_88.jpg,GD,interacts_with,acid
image_88.jpg,Brain,interacts_with,Brain
image_88.jpg,(KYNU),interacts_with,(KYNU)
image_88.jpg,damage,interacts_with,Disorder
image_88.jpg,(KYNU),interacts_with,(KYNU)
image_88.jpg,Major,interacts_with,Major
image_88.jpg,GD,interacts_with,a
image_88.jpg,(KYNU),interacts_with,(KYNU)
image_88.jpg,damage,interacts_with,Major
image_88.jpg,|,interacts_with,|
image_88.jpg,(TDOQ),interacts_with,a
image_88.jpg,|,interacts_with,|
image_88.jpg,inflammation,interacts_with,inflammation
image_88.jpg,a,interacts_with,a
image_88.jpg,a,interacts_with,a
image_88.jpg,|,interacts_with,a
image_88.jpg,|,interacts_with,a
image_88.jpg,Systemic,interacts_with,Systemic
image_88.jpg,|,interacts_with,|
image_88.jpg,Kynurenine,interacts_with,Systemic
image_88.jpg,|,interacts_with,|
image_88.jpg,|,interacts_with,|
image_88.jpg,|,interacts_with,|
image_88.jpg,UDO),interacts_with,UDO)
image_88.jpg,UDO),interacts_with,UDO)
image_88.jpg,|,interacts_with,|
image_88.jpg,SARS,interacts_with,?
image_88.jpg,Tryptophan,interacts_with,Tryptophan
image_88.jpg,Tryptophan,interacts_with,Tryptophan
image_88.jpg,Tryptophan,interacts_with,Tryptophan
image_61.jpg,NEURONAL,interacts_with,NEURONAL
image_61.jpg,DEATH,interacts_with,DEATH
image_61.jpg,DEATH,interacts_with,DEATH
image_61.jpg,DEATH,interacts_with,DEATH
image_61.jpg,NEURONAL,interacts_with,NEURONAL
image_61.jpg,NEURONAL,interacts_with,DEATH
image_61.jpg,DEATH,interacts_with,DEATH
image_61.jpg,DEATH,interacts_with,DEATH
image_61.jpg,DEATH,interacts_with,DEATH
image_61.jpg,+,increases,+
image_61.jpg,NEURONAL,interacts_with,NEURONAL
image_61.jpg,DEATH,interacts_with,DEATH
image_61.jpg,+,increases,+
image_61.jpg,+,increases,+
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,+,increases,;
image_61.jpg,fe,interacts_with,;
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,fe,interacts_with,fe
image_61.jpg,;,interacts_with,;
image_61.jpg,fe,interacts_with,fe
image_61.jpg,fe,interacts_with,fe
image_61.jpg,MICROBIOTA,interacts_with,;
image_61.jpg,;,interacts_with,;
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,;,interacts_with,;
image_61.jpg,MICROBIOTA,interacts_with,MICROBIOTA
image_61.jpg,;,interacts_with,NEURON
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,NEURON,interacts_with,NEURON
image_61.jpg,MICROBIOTA,interacts_with,MICROBIOTA
image_61.jpg,MICROBIOTA,interacts_with,;
image_61.jpg,|,interacts_with,ASTROCYTE
image_61.jpg,ASTROCYTE,interacts_with,ASTROCYTE
image_61.jpg,ASTROCYTE,interacts_with,ASTROCYTE
image_61.jpg,ASTROCYTE,interacts_with,ASTROCYTE
image_61.jpg,ASTROCYTE,interacts_with,ASTROCYTE
image_61.jpg,|,interacts_with,|
image_61.jpg,MICROGLIA,interacts_with,MICROGLIA
image_61.jpg,ACTIVATED,interacts_with,ACTIVATED
image_61.jpg,ACTIVATED,interacts_with,ACTIVATED
image_61.jpg,ACTIVATED,interacts_with,ACTIVATED
image_61.jpg,ACTIVATED,interacts_with,ACTIVATED
image_61.jpg,|,interacts_with,|
image_61.jpg,|,interacts_with,ASTROCYTE
image_61.jpg,ACTIVATED,interacts_with,ACTIVATED
image_61.jpg,ACTIVATED,interacts_with,ACTIVATED
image_61.jpg,|,interacts_with,|
image_61.jpg,ASTROCYTE,interacts_with,ASTROCYTE
image_61.jpg,ASTROCYTE,interacts_with,ASTROCYTE
image_61.jpg,ACTIVATED,interacts_with,MICROGLIA
image_61.jpg,ASTROCYTE,interacts_with,ASTROCYTE
image_61.jpg,M1,interacts_with,M1
image_61.jpg,BBS,interacts_with,BBS
image_61.jpg,|,interacts_with,|
image_61.jpg,BBS,interacts_with,BBS
image_61.jpg,MICROGLIA,interacts_with,ASTROCYTE
image_61.jpg,BBS,interacts_with,BBS
image_61.jpg,BBS,interacts_with,BBS
image_61.jpg,BBS,interacts_with,BBS
image_61.jpg,?,interacts_with,BBS
image_61.jpg,BBS,interacts_with,BBS
image_61.jpg,?,interacts_with,?
image_61.jpg,BBS,interacts_with,BBS
image_61.jpg,RESTING,interacts_with,MICROGLIA
image_61.jpg,RESTING,interacts_with,RESTING
image_61.jpg,RESTING,interacts_with,RESTING
image_61.jpg,?,interacts_with,?
image_61.jpg,?,interacts_with,?
image_61.jpg,?,interacts_with,?
image_61.jpg,?,interacts_with,?
image_61.jpg,MICROGLIA,interacts_with,MICROGLIA
image_61.jpg,INFECTION,interacts_with,INFECTION
image_61.jpg,INFECTION,interacts_with,INFECTION
image_61.jpg,PERICYTE,interacts_with,PERICYTE
image_61.jpg,PERICYTE,interacts_with,PERICYTE
image_61.jpg,PERICYTE,interacts_with,PERICYTE
image_61.jpg,|,interacts_with,|
image_61.jpg,BBB,interacts_with,CNS
image_61.jpg,BBB,interacts_with,BBB
image_61.jpg,PERIPHERY,interacts_with,BBB
image_61.jpg,BBB,interacts_with,BBB
image_61.jpg,BBB,interacts_with,BBB
image_61.jpg,PERIPHERY,interacts_with,PERIPHERY
image_75.jpg,and,interacts_with,and
image_75.jpg,neuroepithelium,interacts_with,neuroepithelium
image_75.jpg,bulb,interacts_with,bulb
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,and,interacts_with,olfactory
image_75.jpg,neuroepithelium,interacts_with,and
image_75.jpg,neuroepithelium,interacts_with,neuroepithelium
image_75.jpg,neuroepithelium,interacts_with,neuroepithelium
image_75.jpg,bulb,interacts_with,neuroepithelium
image_75.jpg,bulb,interacts_with,bulb
image_75.jpg,olfactory,interacts_with,bulb
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,neuroepithelium,interacts_with,neuroepithelium
image_75.jpg,and,interacts_with,and
image_75.jpg,neuroepithelium,interacts_with,and
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,The,interacts_with,The
image_75.jpg,-,decreases,-
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,horse”,interacts_with,strategy
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,-,decreases,The
image_75.jpg,-,decreases,-
image_75.jpg,“Trojan,interacts_with,horse”
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,The,interacts_with,The
image_75.jpg,The,interacts_with,The
image_75.jpg,-,decreases,-
image_75.jpg,-,decreases,-
image_75.jpg,bulb,interacts_with,bulb
image_75.jpg,olfactory,interacts_with,in
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,and,interacts_with,olfactory
image_75.jpg,and,interacts_with,and
image_75.jpg,and,interacts_with,and
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,tract,interacts_with,tract
image_75.jpg,tract,interacts_with,tract
image_75.jpg,tract,interacts_with,tract
image_75.jpg,tract,interacts_with,tract
image_75.jpg,tract,interacts_with,tract
image_75.jpg,geniculocalcarine,interacts_with,tract
image_75.jpg,geniculocalcarine,interacts_with,tract
image_75.jpg,geniculocalcarine,interacts_with,geniculocalcarine
image_75.jpg,geniculocalcarine,interacts_with,geniculocalcarine
image_75.jpg,geniculocalcarine,interacts_with,geniculocalcarine
image_75.jpg,geniculocalcarine,interacts_with,geniculocalcarine
image_75.jpg,optic,interacts_with,geniculocalcarine
image_75.jpg,optic,interacts_with,optic
image_75.jpg,optic,interacts_with,optic
image_75.jpg,-,decreases,optic
image_75.jpg,-,decreases,-
image_75.jpg,geniculocalcarine,interacts_with,geniculocalcarine
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,found,interacts_with,olfactory
image_75.jpg,and,interacts_with,and
image_75.jpg,bulb,interacts_with,bulb
image_75.jpg,bulb,interacts_with,bulb
image_75.jpg,bulb,interacts_with,bulb
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,olfactory,interacts_with,olfactory
image_75.jpg,tract,interacts_with,tract
image_75.jpg,tract,interacts_with,tract
image_75.jpg,cells,interacts_with,cells
image_75.jpg,geniculocalcarine,interacts_with,geniculocalcarine
image_75.jpg,geniculocalcarine,interacts_with,geniculocalcarine
image_75.jpg,optic,interacts_with,optic
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,The,interacts_with,“Trojan
image_75.jpg,horse”,interacts_with,strategy
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,The,interacts_with,The
image_75.jpg,The,interacts_with,The
image_75.jpg,-,decreases,-
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,-,decreases,-
image_75.jpg,-,decreases,-
image_75.jpg,in,interacts_with,in
image_75.jpg,found,interacts_with,found
image_75.jpg,and,interacts_with,and
image_75.jpg,bulb,interacts_with,expression
image_75.jpg,in,interacts_with,in
image_75.jpg,found,interacts_with,found
image_75.jpg,found,interacts_with,found
image_75.jpg,and,interacts_with,and
image_75.jpg,and,interacts_with,and
image_75.jpg,expression,interacts_with,expression
image_75.jpg,expression,interacts_with,expression
image_75.jpg,expression,interacts_with,expression
image_75.jpg,expression,interacts_with,expression
image_75.jpg,bulb,interacts_with,expression
image_75.jpg,ACE2,interacts_with,bulb
image_75.jpg,optic,interacts_with,optic
image_75.jpg,nerve,interacts_with,choroid
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,optic,interacts_with,optic
image_75.jpg,optic,interacts_with,optic
image_75.jpg,-,decreases,optic
image_75.jpg,in,interacts_with,in
image_75.jpg,found,interacts_with,in
image_75.jpg,expression,interacts_with,expression
image_75.jpg,ACE2,interacts_with,ACE2
image_75.jpg,ACE2,interacts_with,ACE2
image_75.jpg,ACE2,interacts_with,ACE2
image_75.jpg,optic,interacts_with,optic
image_75.jpg,found,interacts_with,found
image_75.jpg,ACE2,interacts_with,ACE2
image_75.jpg,optic,interacts_with,optic
image_75.jpg,-,decreases,-
image_75.jpg,choroid,interacts_with,choroid
image_75.jpg,ocular,interacts_with,ocular
image_75.jpg,cells,interacts_with,cells
image_75.jpg,cells,interacts_with,cells
image_75.jpg,cells,interacts_with,cells
image_75.jpg,choroid,interacts_with,choroid
image_75.jpg,choroid,interacts_with,choroid
image_75.jpg,choroid,interacts_with,choroid
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,ocular,interacts_with,ocular
image_75.jpg,ocular,interacts_with,ocular
image_75.jpg,-,decreases,ocular
image_75.jpg,cells,interacts_with,cells
image_75.jpg,cells,interacts_with,cells
image_75.jpg,choroid,interacts_with,cells
image_75.jpg,choroid,interacts_with,choroid
image_75.jpg,choroid,interacts_with,choroid
image_75.jpg,ocular,interacts_with,ocular
image_75.jpg,-,decreases,-
image_75.jpg,-,decreases,-
image_75.jpg,-,decreases,-
image_75.jpg,trabecular,interacts_with,trabecular
image_75.jpg,trabecular,interacts_with,trabecular
image_75.jpg,vagus,interacts_with,vagus
image_75.jpg,-,decreases,vagus
image_75.jpg,meshwork,interacts_with,cells
image_75.jpg,meshwork,interacts_with,meshwork
image_75.jpg,choroid,interacts_with,meshwork
image_75.jpg,choroid,interacts_with,choroid
image_75.jpg,expression,interacts_with,expression
image_75.jpg,trabecular,interacts_with,trabecular
image_75.jpg,trabecular,interacts_with,trabecular
image_75.jpg,-,decreases,ocular
image_75.jpg,-,decreases,-
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,nerve,interacts_with,nerve
image_75.jpg,vagus,interacts_with,trigeminal
image_75.jpg,vagus,interacts_with,vagus
image_75.jpg,vagus,interacts_with,vagus
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,migration,interacts_with,strategy
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,horse”,interacts_with,horse”
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,The,interacts_with,The
image_75.jpg,-,decreases,-
image_75.jpg,meshwork,interacts_with,meshwork
image_75.jpg,trabecular,interacts_with,expression
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,strategy,interacts_with,strategy
image_75.jpg,migration,interacts_with,migration
image_75.jpg,migration,interacts_with,migration
image_75.jpg,“Trojan,interacts_with,“Trojan
image_75.jpg,Paracellular,interacts_with,“Trojan
image_75.jpg,Paracellular,interacts_with,Paracellular
image_75.jpg,Paracellular,interacts_with,Paracellular
image_75.jpg,-,decreases,The
image_75.jpg,The,interacts_with,The
image_75.jpg,in:,interacts_with,in:
image_75.jpg,-,decreases,-
image_75.jpg,-,decreases,-
image_75.jpg,in:,interacts_with,in:
image_75.jpg,expression,interacts_with,expression
image_75.jpg,trabecular,interacts_with,trabecular
image_75.jpg,in:,interacts_with,in:
image_75.jpg,in:,interacts_with,in:
image_75.jpg,found,interacts_with,found
image_75.jpg,found,interacts_with,found
